SppName	Label	OttId	GbifId	ncbiId	Synonyms
Rhynchocyon petersi	Rhynchocyon_petersi_MACROSCELIDIDAE_MACROSCELIDEA	940522	gbif:5220100	ncbi:320637	
Rhynchocyon udzungwensis	Rhynchocyon_udzungwensis_MACROSCELIDIDAE_MACROSCELIDEA	3607339	gbif:5786557	ncbi:1397287	
Rhynchogale melleri	Rhynchogale_melleri_HERPESTIDAE_CARNIVORA	901607	gbif:2434240	ncbi:210654	Rhinogale melleri
Rhyncholestes raphanurus	Rhyncholestes_raphanurus_CAENOLESTIDAE_PAUCITUBERCULATA	44551	gbif:2433370	ncbi:33559	
Rhynchomys banahao	Rhynchomys_banahao_MURIDAE_RODENTIA	566956		ncbi:1217596	
Rhynchomys isarogensis	Rhynchomys_isarogensis_MURIDAE_RODENTIA	359219		ncbi:238000	
Rhynchomys soricoides	Rhynchomys_soricoides_MURIDAE_RODENTIA	121872		ncbi:1217597	
Rhynchomys tapulao	Rhynchomys_tapulao_MURIDAE_RODENTIA	566971		ncbi:1217598	
Rhynchonycteris naso	Rhynchonycteris_naso_EMBALLONURIDAE_CHIROPTERA	75166	gbif:2433095	ncbi:249017	Vespertilio naso
Romerolagus diazi	Romerolagus_diazi_LEPORIDAE_LAGOMORPHA	923736	gbif:2436686	ncbi:48089	Lepus diazi
Rousettus aegyptiacus	Rousettus_aegyptiacus_PTEROPODIDAE_CHIROPTERA	813034	gbif:2432953	ncbi:9407	Rousettus aegypticus,Rousettus egyptiacus
Rousettus amplexicaudatus	Rousettus_amplexicaudatus_PTEROPODIDAE_CHIROPTERA	164530	gbif:2432948	ncbi:58083	
Rousettus bidens	Rousettus_bidens_PTEROPODIDAE_CHIROPTERA	798253	gbif:4265740	ncbi:270782	Rousettus bidens
Rousettus lanosus	Rousettus_lanosus_PTEROPODIDAE_CHIROPTERA	37738	gbif:2432947	ncbi:77222	Stenonycteris lanosus
Rousettus leschenaultii	Rousettus_leschenaultii_PTEROPODIDAE_CHIROPTERA	813050	gbif:7261759	ncbi:9408	Rousettus leschenaulti,Pteropus leschenaultii
Rousettus madagascariensis	Rousettus_madagascariensis_PTEROPODIDAE_CHIROPTERA	37736	gbif:2432950	ncbi:77223	
Rousettus obliviosus	Rousettus_obliviosus_PTEROPODIDAE_CHIROPTERA	20425	gbif:2432954	ncbi:705079	
Rousettus spinalatus	Rousettus_spinalatus_PTEROPODIDAE_CHIROPTERA	146354	gbif:2432949	ncbi:414523	Bare-backed rousette
Rubrisciurus rubriventer	Rubrisciurus_rubriventer_SCIURIDAE_RODENTIA	149983	gbif:2437286	ncbi:226573	Sciurus rubriventer
Rucervus duvaucelii	Rucervus_duvaucelii_CERVIDAE_CETARTIODACTYLA	504972	gbif:7261380	ncbi:43328	Cervus duvauceli,Cervus duvaucelii,Rucervus duvauceli,Cervus eldii
Rucervus eldii	Rucervus_eldii_CERVIDAE_CETARTIODACTYLA	438453	gbif:7261381	ncbi:1088090	Cervus eldi,Cervus eldii,Rucervus eldi
Rucervus schomburgki	Rucervus_schomburgki_CERVIDAE_CETARTIODACTYLA	696652	gbif:4262346	ncbi:291354	Cervus schomburgki
Rungwecebus kipunji	Rungwecebus_kipunji_CERCOPITHECIDAE_PRIMATES	665522	gbif:5786266	ncbi:371039	Lopocebus kipunji,Lophocebus kipunji
Rupicapra pyrenaica	Rupicapra_pyrenaica_BOVIDAE_CETARTIODACTYLA	698621	gbif:5220171	ncbi:72545	Rupicapra rupicapra pyrenaica
Rupicapra rupicapra	Rupicapra_rupicapra_BOVIDAE_CETARTIODACTYLA	798039	gbif:5220170	ncbi:34869	Rupicapra rupicapra caucasica,Antilope rupicapra,Capra rupicapra,Rupicapra rupicapra asiatica,Rupicapra tragus
Rusa alfredi	Rusa_alfredi_CERVIDAE_CETARTIODACTYLA	543086	gbif:4262394	ncbi:1088129	Cervus alfredi
Rusa timorensis	Rusa_timorensis_CERVIDAE_CETARTIODACTYLA	1069421	gbif:4262397	ncbi:1088130	Cervus timorensis
Rusa unicolor	Rusa_unicolor_CERVIDAE_CETARTIODACTYLA	844145	gbif:7261386	ncbi:662561	Cervus unicolor
Ruwenzorisorex suncoides	Ruwenzorisorex_suncoides_SORICIDAE_EULIPOTYPHLA	825207	gbif:2435915	ncbi:150086	
Saccolaimus saccolaimus	Saccolaimus_saccolaimus_EMBALLONURIDAE_CHIROPTERA	505799	gbif:2433084	ncbi:526813	Taphozous saccolaimus
Saccopteryx bilineata	Saccopteryx_bilineata_EMBALLONURIDAE_CHIROPTERA	190912	gbif:5218731	ncbi:59482	Urocryptus bilineatus
Saccopteryx canescens	Saccopteryx_canescens_EMBALLONURIDAE_CHIROPTERA	232381	gbif:5218729	ncbi:409053	
Saccopteryx gymnura	Saccopteryx_gymnura_EMBALLONURIDAE_CHIROPTERA	232377	gbif:5218732	ncbi:409054	
Saccopteryx leptura	Saccopteryx_leptura_EMBALLONURIDAE_CHIROPTERA	75192	gbif:5218730	ncbi:249018	Vespertilio lepturus
Saccostomus campestris	Saccostomus_campestris_NESOMYIDAE_RODENTIA	53782	gbif:2438948	ncbi:122953	Saccostomus limpopoensis,Saccostomus lapidarius,Saccostomus streeteri,Saccostomus anderssoni,Saccostomus fuscus,Saccostomus pagei,Saccostomus hildae,Saccostomus mashonae
Saguinus bicolor	Saguinus_bicolor_CALLITRICHIDAE_PRIMATES	254273	gbif:2436470	ncbi:37588	Midas bicolor
Saguinus geoffroyi	Saguinus_geoffroyi_CALLITRICHIDAE_PRIMATES	235534	gbif:2436466	ncbi:43778	? geoffroyi,Jacchus spixii,Oedipomidas salaquiensis
Saguinus imperator	Saguinus_imperator_CALLITRICHIDAE_PRIMATES	489221	gbif:2436471	ncbi:9491	
Saguinus inustus	Saguinus_inustus_CALLITRICHIDAE_PRIMATES	765147	gbif:2436475	ncbi:1079039	Leontocebus midas inustus
Saguinus labiatus	Saguinus_labiatus_CALLITRICHIDAE_PRIMATES	68899	gbif:9178968	ncbi:78454	
Saguinus martinsi	Saguinus_martinsi_CALLITRICHIDAE_PRIMATES	156862	gbif:7261987	ncbi:356666	Saguinus bicolor martinsi,Leontocebus martinsi
Saguinus midas	Saguinus_midas_CALLITRICHIDAE_PRIMATES	532397	gbif:2436468	ncbi:30586	Leontocebus midas egens,Leontopithecus midas,Simia midas,Simia lacepedii,Midas rufimanus,Cebus tamarin
Saguinus mystax	Saguinus_mystax_CALLITRICHIDAE_PRIMATES	1015219	gbif:2436472	ncbi:9488	Midas mystax
Saguinus niger	Saguinus_niger_CALLITRICHIDAE_PRIMATES	156859	gbif:4266893	ncbi:356665	Saguinus midas niger,Mystax ursulus umbratus
Saguinus oedipus	Saguinus_oedipus_CALLITRICHIDAE_PRIMATES	489218	gbif:2436469	ncbi:9490	? oedipus,Seniocebus meticulous,Oedipus titi
Saiga tatarica	Saiga_tatarica_BOVIDAE_CETARTIODACTYLA	274566	gbif:2441067	ncbi:34875	Saiga ricei,Capra tatarica,Saiga sayga,Saiga tatarica tatarica,Saiga scythica,Saiga imberbis,Saiga colus
Saimiri boliviensis	Saimiri_boliviensis_CEBIDAE_PRIMATES	977385	gbif:2436663	ncbi:27679	
Saimiri oerstedii	Saimiri_oerstedii_CEBIDAE_PRIMATES	4337	gbif:2436664	ncbi:70928	
Saimiri sciureus	Saimiri_sciureus_CEBIDAE_PRIMATES	842875	gbif:2436661	ncbi:9521	Sapajou saimiri,Lemur leucopsis,Chrysothrix nigrivittata,Callithrix sciureus,Simia morta,Simia apedia,Simia sciurea,Saimiri sciureus sciureus
Saimiri ustus	Saimiri_ustus_CEBIDAE_PRIMATES	455668	gbif:8885431	ncbi:66265	Saimiris ustus,Saimiri madeirae
Saimiri vanzolinii	Saimiri_vanzolinii_CEBIDAE_PRIMATES	3607558	gbif:2436660	ncbi:1561161	
Salanoia concolor	Salanoia_concolor_EUPLERIDAE_CARNIVORA	527118	gbif:2433527	ncbi:219105	Galidia unicolor,Hemigalidia concolor,Galidia concolor,Salanoia unicolor
Salanoia durrelli	Salanoia_durrelli_EUPLERIDAE_CARNIVORA	-	-	-	-
Salinomys delicatus	Salinomys_delicatus_CRICETIDAE_RODENTIA	972226	gbif:4265031	ncbi:119816	
Salpingotus kozlovi	Salpingotus_kozlovi_DIPODIDAE_RODENTIA	910647	gbif:2439498	ncbi:1041415	Salpingotus (Salpingotus) kozlovi
Santamartamys rufodorsalis	Santamartamys_rufodorsalis_ECHIMYIDAE_RODENTIA	3610457	gbif:2439802gbif:5786579	ncbi:1568970	Diplomys rufodorsalis,Isothrix rufodorsalis
Sapajus apella	Sapajus_apella_CEBIDAE_PRIMATES	197026	gbif:7477334	ncbi:9515	Cebus apella,Cebus lunatus,Cebus apella peruanus,Cebus apella macrocephalus,Cebus apella tocantinus,Cebus apella maranonis,Cebus leucogenys,Cebus apella magnus,Simia apella,Cebus cristatus,Cebus libidinosus juruanus,Cebus subcristatus,? apella,Cebus cirrifer,Cebus frontatus,Cebus crassiceps,Simia variegata,Cebus capillatus,Cebus monachus,Cebus niger,Sapajus macrocephalus
Sapajus flavius	Sapajus_flavius_CEBIDAE_PRIMATES	299416	gbif:7669874	ncbi:1112861	Cebus flavius,Simia flavia
Sapajus libidinosus	Sapajus_libidinosus_CEBIDAE_PRIMATES	748283	gbif:7785578	ncbi:1126382	Cebus libidinosus,Cebus elegans
Sapajus macrocephalus	Sapajus_macrocephalus_CEBIDAE_PRIMATES	197026	gbif:7477334	ncbi:9515	Cebus apella,Cebus lunatus,Cebus apella peruanus,Cebus apella macrocephalus,Cebus apella tocantinus,Cebus apella maranonis,Cebus leucogenys,Cebus apella magnus,Simia apella,Cebus cristatus,Cebus libidinosus juruanus,Cebus subcristatus,? apella,Cebus cirrifer,Cebus frontatus,Cebus crassiceps,Simia variegata,Cebus capillatus,Cebus monachus,Cebus niger,Sapajus macrocephalus
Sapajus nigritus	Sapajus_nigritus_CEBIDAE_PRIMATES	411831	gbif:7519053	ncbi:867366	Cebus apella nigritus,Cebus nigritus,Cebus nigritus cucullatus,Cebus xanthocephalus,Cebus vellerosus,Cebus caliginosus,? nigritus
Sapajus robustus	Sapajus_robustus_CEBIDAE_PRIMATES	886281	gbif:8227596	ncbi:867367	Cebus nigritus robustus,Cebus robustus,Sapajus robustus
Sapajus xanthosternos	Sapajus_xanthosternos_CEBIDAE_PRIMATES	331561	gbif:8846417gbif:7549160	ncbi:174599	Cebus apella xanthosternos,Cebus xanthosternos
Sarcophilus harrisii	Sarcophilus_harrisii_DASYURIDAE_DASYUROMORPHIA	948469	gbif:2435451gbif:2435454	ncbi:9305	Sarcophilus laniarius,Ursinus harrisii,Dasyurus laniarius,Sarcophilus satanicus,Didelphis ursina
Sauromys petrophilus	Sauromys_petrophilus_MOLOSSIDAE_CHIROPTERA	1015513	gbif:7261924	ncbi:258869	Mormopterus petrophilus,Platymops petrophilus
Saxatilomys paulinae	Saxatilomys_paulinae_MURIDAE_RODENTIA	283439	gbif:5786735	ncbi:1268277	
Scalopus aquaticus	Scalopus_aquaticus_TALPIDAE_EULIPOTYPHLA	1088414	gbif:2436230	ncbi:71119	Sorex aquaticus,Scalops aquaticus
Scapanulus oweni	Scapanulus_oweni_TALPIDAE_EULIPOTYPHLA	3614312	gbif:2436186	ncbi:1300117	
Scapanus latimanus	Scapanus_latimanus_TALPIDAE_EULIPOTYPHLA	799581	gbif:2436194	ncbi:182673	Scalops californicus,Scapanus californicus,Scalops latimanus
Scapanus orarius	Scapanus_orarius_TALPIDAE_EULIPOTYPHLA	799582	gbif:2436188	ncbi:182674	
Scapanus townsendii	Scapanus_townsendii_TALPIDAE_EULIPOTYPHLA	799583	gbif:2436191	ncbi:182675	Scapanus townsendi,Scalops townsendii
Scapteromys aquaticus	Scapteromys_aquaticus_CRICETIDAE_RODENTIA	644639	gbif:4265010	ncbi:241146	
Scapteromys meridionalis	Scapteromys_meridionalis_CRICETIDAE_RODENTIA	5852618	gbif:8377586	ncbi:1394148	Scapteromys sp. 1 GLG-2013
Scapteromys tumidus	Scapteromys_tumidus_CRICETIDAE_RODENTIA	822530	gbif:2439325	ncbi:89126	Mus tumidus
Scaptochirus moschatus	Scaptochirus_moschatus_TALPIDAE_EULIPOTYPHLA	872314	gbif:2436163	ncbi:446353	
Scaptonyx fusicaudus	Scaptonyx_fusicaudus_TALPIDAE_EULIPOTYPHLA	852974	gbif:2436126	ncbi:224955	
Sciurillus pusillus	Sciurillus_pusillus_SCIURIDAE_RODENTIA	580354	gbif:9195979	ncbi:45484	
Sciurocheirus alleni	Sciurocheirus_alleni_GALAGIDAE_PRIMATES	173071	gbif:7342635	ncbi:34830	Galagoides alleni,Sciurocheirus alleni
Sciurocheirus gabonensis	Sciurocheirus_gabonensis_GALAGIDAE_PRIMATES	323060	gbif:5786501	ncbi:261731	Galago alleni gabonensis,Sciurocheirus gabonensis,Galago gabonensis batesi
Sciurotamias davidianus	Sciurotamias_davidianus_SCIURIDAE_RODENTIA	902084	gbif:2437229	ncbi:226849	Sciurotamias collaris
Sciurus aberti	Sciurus_aberti_SCIURIDAE_RODENTIA	866980	gbif:5219667	ncbi:10007	
Sciurus aestuans	Sciurus_aestuans_SCIURIDAE_RODENTIA	160623	gbif:5219659	ncbi:84648	Guerlinguetus aestuans aestuans,Guerlinguetus aestuans
Sciurus anomalus	Sciurus_anomalus_SCIURIDAE_RODENTIA	568460	gbif:8243249	ncbi:425181	
Sciurus aureogaster	Sciurus_aureogaster_SCIURIDAE_RODENTIA	3608999	gbif:5219663	ncbi:1357733	
Sciurus carolinensis	Sciurus_carolinensis_SCIURIDAE_RODENTIA	410925	gbif:5219681	ncbi:30640	
Sciurus deppei	Sciurus_deppei_SCIURIDAE_RODENTIA	3609000	gbif:5219680	ncbi:1357737	
Sciurus gilvigularis	Sciurus_gilvigularis_SCIURIDAE_RODENTIA	3609005	gbif:5219661	ncbi:1473560	
Sciurus granatensis	Sciurus_granatensis_SCIURIDAE_RODENTIA	376988	gbif:5219666	ncbi:226870	
Sciurus griseus	Sciurus_griseus_SCIURIDAE_RODENTIA	964567	gbif:5219672	ncbi:53278	
Sciurus ignitus	Sciurus_ignitus_SCIURIDAE_RODENTIA	376991	gbif:5219662	ncbi:226872	
Sciurus igniventris	Sciurus_igniventris_SCIURIDAE_RODENTIA	3609013	gbif:5219682	ncbi:1473561	
Sciurus lis	Sciurus_lis_SCIURIDAE_RODENTIA	384216	gbif:5219673	ncbi:55150	
Sciurus niger	Sciurus_niger_SCIURIDAE_RODENTIA	798031	gbif:5219683	ncbi:34861	Sciurus cinereus
Sciurus oculatus	Sciurus_oculatus_SCIURIDAE_RODENTIA	3609008	gbif:5219664	ncbi:1160807	
Sciurus spadiceus	Sciurus_spadiceus_SCIURIDAE_RODENTIA	3609011	gbif:5219676	ncbi:511841	
Sciurus stramineus	Sciurus_stramineus_SCIURIDAE_RODENTIA	532299	gbif:5219690	ncbi:45473	Sciurus stramineus guayanus
Sciurus variegatoides	Sciurus_variegatoides_SCIURIDAE_RODENTIA	376993	gbif:5219677	ncbi:226875	
Sciurus vulgaris	Sciurus_vulgaris_SCIURIDAE_RODENTIA	286193	gbif:8211070	ncbi:55149	Sciurus vulgaris hoffmanni,Sciurus graeca,Sciurus alpinus,Sciurus croaticus,Sciurus italicus,Sciurus carpathicus,Sciurus europaeus,Sciurus fuscoater,Sciurus lilaeus,Sciurus balcanicus,Sciurus typicus,Sciurus leucurus
Scolomys melanops	Scolomys_melanops_CRICETIDAE_RODENTIA	55304	gbif:2439222	ncbi:211636	
Scolomys ucayalensis	Scolomys_ucayalensis_CRICETIDAE_RODENTIA	687041	gbif:2439221	ncbi:211798	
Scotinomys teguina	Scotinomys_teguina_CRICETIDAE_RODENTIA	91079	gbif:2439158	ncbi:56236	Akodon irazu,Scotinomys teguina stenopygius,Scotinomys teguina subnubilis,Scotinomys teguina episcopi,Scotinomys teguina apricus,Akodon teguina apricus,Scotinomys teguina cacabatus,Scotinomys teguina garichensis,Scotinomys teguina escazuensis,Scotinomys teguina rufoniger,Scotinomys teguina endersi,Scotinomys teguina leridensis
Scotinomys xerampelinus	Scotinomys_xerampelinus_CRICETIDAE_RODENTIA	770856	gbif:2439157	ncbi:89107	Scotinomys harrisi,Scotinomys longipilosus
Scotoecus hirundo	Scotoecus_hirundo_VESPERTILIONIDAE_CHIROPTERA	759715	gbif:2432335	ncbi:258955	Scotophilus hirundo
Scotomanes ornatus	Scotomanes_ornatus_VESPERTILIONIDAE_CHIROPTERA	759645	gbif:2432278	ncbi:258957	Scotomanes emarginatus
Scotonycteris bergmansi	Scotonycteris_bergmansi_PTEROPODIDAE_CHIROPTERA	5835514	gbif:9063965	ncbi:1609901	
Scotonycteris occidentalis	Scotonycteris_occidentalis_PTEROPODIDAE_CHIROPTERA	5839500		ncbi:1609904	Scotonycteris occidentalis
Scotonycteris zenkeri	Scotonycteris_zenkeri_PTEROPODIDAE_CHIROPTERA	60265	gbif:2432778	ncbi:1001563	
Scotophilus andrewreborii	Scotophilus_andrewreborii_VESPERTILIONIDAE_CHIROPTERA	6146545	gbif:8336838	ncbi:2559805	
Scotophilus borbonicus	Scotophilus_borbonicus_VESPERTILIONIDAE_CHIROPTERA	759752	gbif:5218530	ncbi:258951	Vespertilio borbonicus
Scotophilus dinganii	Scotophilus_dinganii_VESPERTILIONIDAE_CHIROPTERA	759739	gbif:5218529	ncbi:258952	
Scotophilus ejetai	Scotophilus_ejetai_VESPERTILIONIDAE_CHIROPTERA	6146546	gbif:7681567		
Scotophilus heathii	Scotophilus_heathii_VESPERTILIONIDAE_CHIROPTERA	878673	gbif:5707090	ncbi:159339	Scotophilus heathi
Scotophilus kuhlii	Scotophilus_kuhlii_VESPERTILIONIDAE_CHIROPTERA	76937	gbif:5218528	ncbi:153297	
Scotophilus leucogaster	Scotophilus_leucogaster_VESPERTILIONIDAE_CHIROPTERA	127240	gbif:5218536	ncbi:249034	
Scotophilus livingstonii	Scotophilus_livingstonii_VESPERTILIONIDAE_CHIROPTERA	6146547	gbif:7536280	ncbi:2559806	
Scotophilus marovaza	Scotophilus_marovaza_VESPERTILIONIDAE_CHIROPTERA	1060211	gbif:5787655	ncbi:565071	
Scotophilus nigrita	Scotophilus_nigrita_VESPERTILIONIDAE_CHIROPTERA	883607	gbif:5218532	ncbi:380359	
Scotophilus nux	Scotophilus_nux_VESPERTILIONIDAE_CHIROPTERA	759736	gbif:5218537	ncbi:258953	Scotophilus nigrita nux
Scotophilus robustus	Scotophilus_robustus_VESPERTILIONIDAE_CHIROPTERA	333803	gbif:5218535	ncbi:565068	
Scotophilus tandrefana	Scotophilus_tandrefana_VESPERTILIONIDAE_CHIROPTERA	1060232	gbif:5787650	ncbi:565070	
Scotophilus trujilloi	Scotophilus_trujilloi_VESPERTILIONIDAE_CHIROPTERA	6146548	gbif:7652451	ncbi:2559807	
Scotophilus viridis	Scotophilus_viridis_VESPERTILIONIDAE_CHIROPTERA	819861	gbif:5218531	ncbi:312069	Nycticejus viridis
Scutisorex somereni	Scutisorex_somereni_SORICIDAE_EULIPOTYPHLA	825200	gbif:2435789	ncbi:150088	Sylvisorex somereni
Scutisorex thori	Scutisorex_thori_SORICIDAE_EULIPOTYPHLA	5223256	gbif:9477508	ncbi:1378286	
Sekeetamys calurus	Sekeetamys_calurus_MURIDAE_RODENTIA	404786	gbif:2438045	ncbi:298884	Sekeetamys makrami
Semnopithecus entellus	Semnopithecus_entellus_CERCOPITHECIDAE_PRIMATES	276589	gbif:2436564	ncbi:88029	Presbytis entellus,Pithecus entellus,Simia entellus
Semnopithecus hector	Semnopithecus_hector_CERCOPITHECIDAE_PRIMATES	737534	gbif:4267221	ncbi:867382	Semnopithecus entellus hector
Semnopithecus hypoleucos	Semnopithecus_hypoleucos_CERCOPITHECIDAE_PRIMATES	3607623	gbif:4267224	ncbi:1208734	Pithecus entellus aeneas,Pithecus entellus elissa,Semnopithecus dussumieri
Semnopithecus priam	Semnopithecus_priam_CERCOPITHECIDAE_PRIMATES	627774	gbif:4267223	ncbi:1208733	Semnopithecus entellus priam,Pithecus entellus priamellus,Semnopithecus pallipes,Semnopithecus priamus,Semnopithecus priam thersites,Presbytis thersites
Setifer setosus	Setifer_setosus_TENRECIDAE_AFROSORICIDA	542059	gbif:5218437	ncbi:319819	
Setonix brachyurus	Setonix_brachyurus_MACROPODIDAE_DIPROTODONTIA	733444	gbif:2440110	ncbi:30670	Kangurus brachyurus,Halmaturus brevicaudatus
Sicista betulina	Sicista_betulina_DIPODIDAE_RODENTIA	1052919	gbif:2439449	ncbi:489448	Sicista betulina taigica,Mus betulina,Sicista norvegica,Sicista montana,Sminthus tatricus
Sicista concolor	Sicista_concolor_DIPODIDAE_RODENTIA	397610	gbif:2439446	ncbi:1170369	Sminthus flavus,Sminthus leathemi,Sicista weigoldi
Sicista kazbegica	Sicista_kazbegica_DIPODIDAE_RODENTIA	55949	gbif:2439450	ncbi:109676	
Sicista strandi	Sicista_strandi_DIPODIDAE_RODENTIA	3608083	gbif:2439448	ncbi:1510182	
Sicista subtilis	Sicista_subtilis_DIPODIDAE_RODENTIA	3608079	gbif:2439439	ncbi:1247384	Mus subtilis,Sicista nordmanni pallida,Sicista subtilis sibirica,Sicista lineatus,Mus interzonus,Sicista nordmanni,Mus tripartitus,Mus trizonus,Mus lineatus,Sicista loriger,Mus tristriatus,Mus vagus,Sminthus loriger,Mus virgulosus,Mus interstriatus,Sicista trizonus,Sminthus nordmanni
Sicista tianshanica	Sicista_tianshanica_DIPODIDAE_RODENTIA	778690	gbif:2439443	ncbi:52907	Sminthus tianschanicus
Sigmodon alleni	Sigmodon_alleni_CRICETIDAE_RODENTIA	208422	gbif:2438158	ncbi:129434	Sigmodon alleni vulcani,Sigmodon macdougalli,Sigmodon macrodon,Sigmodon guerrerensis
Sigmodon alstoni	Sigmodon_alstoni_CRICETIDAE_RODENTIA	489625	gbif:2438155	ncbi:134742	
Sigmodon arizonae	Sigmodon_arizonae_CRICETIDAE_RODENTIA	208420	gbif:2438148	ncbi:129435	Sigmodon hispidus jacksoni,Sigmodon hispidus cienegae,Sigmodon arizonae jacksoni,Sigmodon hispidus plenus,Sigmodon hispidus major,Sigmodon arizonae arizonae,Sigmodon arizonae plenus
Sigmodon fulviventer	Sigmodon_fulviventer_CRICETIDAE_RODENTIA	646440	gbif:2438153	ncbi:89246	Sigmodon fulviventer goldmani,Sigmodon minimus goldmani,Sigmodon minimus woodi,Sigmodon melanotis,Sigmodon minimus
Sigmodon hirsutus	Sigmodon_hirsutus_CRICETIDAE_RODENTIA	361460	gbif:4265122	ncbi:262468	Sigmodon hispidus hirsutus,Sigmodon hispidus griseus,Sigmodon borucae chiriquensis,? hirsutus,Sigmodon austerulus,Sigmodon borucae
Sigmodon hispidus	Sigmodon_hispidus_CRICETIDAE_RODENTIA	576095	gbif:2438147	ncbi:42415	Sigmodon hispiedis,Sigmodon hispidus alfredi,Sigmodon hispidus komareki,Sigmodon hispidus pallidus,Sigmodon hispidus spadicipygus,Sigmodon hispidus virginianus,Sigmodon hispidus confinis,Sigmodon hispidus floridanus,Sigmodon hispidus eremicus,Sigmodon hispidus solus,Sigmodon hispidus littoralis,Sigmodon hispidus exsputus,Sigmodon berlandieri,Sigmodon hispidus insulicola,Arvicola texiana
Sigmodon leucotis	Sigmodon_leucotis_CRICETIDAE_RODENTIA	1067876	gbif:2438157	ncbi:134743	Sigmodon alticola amoles,Sigmodon alticola
Sigmodon mascotensis	Sigmodon_mascotensis_CRICETIDAE_RODENTIA	576098	gbif:2438151	ncbi:42416	Sigmodon hispidus atratus,Sigmodon hispidus inexoratus,Sigmodon hispidus obvelatus,Sigmodon hispidus ischyrus,Sigmodon hispidus tonalensis
Sigmodon ochrognathus	Sigmodon_ochrognathus_CRICETIDAE_RODENTIA	39197	gbif:2438156	ncbi:56214	Sigmodon ochrognathus madrensis,Sigmodon ochrognathus montanus,Sigmodon baileyi
Sigmodon peruanus	Sigmodon_peruanus_CRICETIDAE_RODENTIA	1067882	gbif:2438154	ncbi:134744	
Sigmodon toltecus	Sigmodon_toltecus_CRICETIDAE_RODENTIA	1067878	gbif:4265125	ncbi:134745	Sigmodon hispidus toltecus,Sigmodon hispidus microdon,Sigmodon hispidus furvus,Sigmodon hispidus saturatus
Sigmodontomys alfari	Sigmodontomys_alfari_CRICETIDAE_RODENTIA	799633	gbif:2439118	ncbi:218838	Nectomys alfari efficax,Oryzomys ochraceus
Sigmodontomys aphrastus	Sigmodontomys_aphrastus_CRICETIDAE_RODENTIA	775468	gbif:2439117	ncbi:1157041	Tanyuromys aphrastus,Oryzomys aphrastus
Simias concolor	Simias_concolor_CERCOPITHECIDAE_PRIMATES	621138	gbif:4267130	ncbi:170207	Nasalis concolor
Sminthopsis aitkeni	Sminthopsis_aitkeni_DASYURIDAE_DASYUROMORPHIA	840789	gbif:2435398	ncbi:75753	
Sminthopsis archeri	Sminthopsis_archeri_DASYURIDAE_DASYUROMORPHIA	1003845	gbif:2435405	ncbi:90756	
Sminthopsis bindi	Sminthopsis_bindi_DASYURIDAE_DASYUROMORPHIA	1003847	gbif:2435404	ncbi:90757	
Sminthopsis butleri	Sminthopsis_butleri_DASYURIDAE_DASYUROMORPHIA	1053746	gbif:2435392	ncbi:90772	
Sminthopsis crassicaudata	Sminthopsis_crassicaudata_DASYURIDAE_DASYUROMORPHIA	948481	gbif:2435393	ncbi:9301	Phascogale crassicaudata
Sminthopsis dolichura	Sminthopsis_dolichura_DASYURIDAE_DASYUROMORPHIA	840782	gbif:2435399	ncbi:75754	
Sminthopsis douglasi	Sminthopsis_douglasi_DASYURIDAE_DASYUROMORPHIA	1003848	gbif:2435406	ncbi:90758	
Sminthopsis gilberti	Sminthopsis_gilberti_DASYURIDAE_DASYUROMORPHIA	840780	gbif:2435407	ncbi:75755	
Sminthopsis granulipes	Sminthopsis_granulipes_DASYURIDAE_DASYUROMORPHIA	1003850	gbif:2435394	ncbi:90759	
Sminthopsis griseoventer	Sminthopsis_griseoventer_DASYURIDAE_DASYUROMORPHIA	840785	gbif:2435401	ncbi:75756	
Sminthopsis hirtipes	Sminthopsis_hirtipes_DASYURIDAE_DASYUROMORPHIA	527746	gbif:2435408	ncbi:90760	
Sminthopsis leucopus	Sminthopsis_leucopus_DASYURIDAE_DASYUROMORPHIA	527744	gbif:2435409	ncbi:90761	Phascogale leucopus,Podabrus mitchelli,Antechinus leucogenys,Antechinus ferruginifrons,Antechinus ferrugineifrons
Sminthopsis longicaudata	Sminthopsis_longicaudata_DASYURIDAE_DASYUROMORPHIA	1021734	gbif:2435395	ncbi:90764	Sminthopsis longicaudatus
Sminthopsis macroura	Sminthopsis_macroura_DASYURIDAE_DASYUROMORPHIA	948483	gbif:2435402	ncbi:9302	Sminthopsis monticola,Podabrus macrourus,Podabrus macrurus
Sminthopsis murina	Sminthopsis_murina_DASYURIDAE_DASYUROMORPHIA	329826	gbif:2435410	ncbi:32560	Phascogale murina
Sminthopsis ooldea	Sminthopsis_ooldea_DASYURIDAE_DASYUROMORPHIA	763799	gbif:2435396	ncbi:90765	
Sminthopsis psammophila	Sminthopsis_psammophila_DASYURIDAE_DASYUROMORPHIA	527756	gbif:2435403	ncbi:90766	
